source_file,source_experiment,source_seed,encoder_experiment,head_experiment,dataset_train,dataset_head,dataset_activation,layer_type,teacher_model,student_model,seed,device,head_source_mode,status,runtime_seconds,teacher_eval_samples,student_eval_samples,teacher_on_eval_accuracy,teacher_on_eval_precision,teacher_on_eval_recall,teacher_on_eval_f1,teacher_on_eval_auroc,teacher_on_eval_confusion_matrix,student_adapter_on_eval_accuracy,student_adapter_on_eval_precision,student_adapter_on_eval_recall,student_adapter_on_eval_f1,student_adapter_on_eval_auroc,student_adapter_on_eval_confusion_matrix
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_24\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_24,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,25.672,7482,15354,0.5040096230954291,0.7884615384615384,0.010959636460839348,0.021618771421038754,0.513949651309628,"[[3730,11],[3700,41]]",0.4981763709782467,0.49790419161676647,0.4332421518822457,0.4633279933133663,0.4905163163453903,"[[4323,3354],[4351,3326]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_24\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_24,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,24,cuda:0,same_as_encoder_domain,ok,36.072,7482,15354,0.5793905372894947,0.5599757673667205,0.7412456562416466,0.6379845852985161,0.4993816398776113,"[[1562,2179],[968,2773]]",0.4776605444835222,0.4710646195377088,0.36368373062394166,0.4104675095560129,0.4538693188712178,"[[4542,3135],[4885,2792]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_4\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_4,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,35.508,7482,15354,0.6964715316760225,0.6714885674288381,0.7693130179096498,0.7170798554877289,0.7406249738747492,"[[2333,1408],[863,2878]]",0.515761365116582,0.5102299628001352,0.7861143675915071,0.6188156882850551,0.517377558415625,"[[1884,5793],[1642,6035]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_4\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_4,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,26.967,7482,15354,0.5,0.0,0.0,0.0,0.5243319063319463,"[[3741,0],[3741,0]]",0.4935521688159437,0.49437563913191684,0.5667578481177543,0.5280980701541449,0.4876579435410712,"[[3227,4450],[3326,4351]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_4\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_4,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,4,cuda:0,same_as_encoder_domain,ok,31.276,7482,15354,0.5070836674685912,0.9818181818181818,0.014434643143544507,0.02845100105374078,0.486406223729609,"[[3740,1],[3687,54]]",0.4801354695844731,0.48235974551764027,0.5431809300508011,0.5109667932851366,0.4826300090730116,"[[3202,4475],[3507,4170]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_42\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_42,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,34.952,7482,15354,0.5,0.0,0.0,0.0,0.3808954017486572,"[[3741,0],[3741,0]]",0.5076852937345318,0.5063277563277563,0.6149537579783769,0.5553790953473325,0.522062453194192,"[[3074,4603],[2956,4721]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_42\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_42,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,30.403,7482,15354,0.32825447741245656,0.17826740110165248,0.09516172146484897,0.1240850470547229,0.49459460077437206,"[[2100,1641],[3385,356]]",0.488862837045721,0.4913065582104728,0.6294125309365638,0.5518501598903609,0.509658999969272,"[[2674,5003],[2845,4832]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_42\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_42,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,42,cuda:0,same_as_encoder_domain,ok,35.964,7482,15354,0.32825447741245656,0.17826740110165248,0.09516172146484897,0.1240850470547229,0.539391376155665,"[[2100,1641],[3385,356]]",0.5020841474534323,0.50165734410607,0.6308453823107985,0.5588829265478045,0.5028164716536722,"[[2866,4811],[2834,4843]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_420\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_420,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,26.86,7482,15354,0.5,0.0,0.0,0.0,0.5952955184753843,"[[3741,0],[3741,0]]",0.5114628109938778,0.5080748761240594,0.7212452781034259,0.5961776581426649,0.5250691894977035,"[[2316,5361],[2140,5537]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_420\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_420,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,23.662,7482,15354,0.50828655439722,0.918918918918919,0.0181769580326116,0.03564875491480996,0.5131277911146066,"[[3735,6],[3673,68]]",0.4764230819330468,0.48701950659781984,0.8845903347661848,0.6281855603348596,0.47072903879031897,"[[524,7153],[886,6791]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_420\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_420,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,420,cuda:0,same_as_encoder_domain,ok,30.466,7482,15354,0.5009355787222668,0.8888888888888888,0.0021384656508954825,0.004266666666666667,0.5259072812797583,"[[3740,1],[3733,8]]",0.4852155790022144,0.4880989829086715,0.6063566497329687,0.5408388520971302,0.4648703688348149,"[[2795,4882],[3022,4655]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_511\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_511,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,29.307,7482,15354,0.5,0.0,0.0,0.0,0.4305397017709294,"[[3741,0],[3741,0]]",0.4776605444835222,0.4808529641621078,0.5610264426208155,0.5178549957917519,0.4784376034007819,"[[3027,4650],[3370,4307]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_511\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_511,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,31.686,7482,15354,0.5,0.0,0.0,0.0,0.4226382469669165,"[[3741,0],[3741,0]]",0.4942685945030611,0.49551752241238795,0.6335808258434285,0.5561081575487338,0.48857248981354096,"[[2725,4952],[2813,4864]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_511\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_511,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,511,cuda:0,same_as_encoder_domain,ok,24.133,7482,15354,0.5,0.0,0.0,0.0,0.48319223732967315,"[[3741,0],[3741,0]]",0.4768138595805653,0.47462218420302255,0.43363292952976423,0.45320264107276564,0.46974507014171174,"[[3992,3685],[4348,3329]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_64\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_64,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,47.693,7482,15354,0.5,0.0,0.0,0.0,0.4343969856265927,"[[3741,0],[3741,0]]",0.49824150058616645,0.49871072485913476,0.6802136251139768,0.5754904121666299,0.5003202693537292,"[[2428,5249],[2455,5222]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_64\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_64,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,28.4,7482,15354,0.33092755947607594,0.1800708143651998,0.09516172146484897,0.12451906260930395,0.4987676027026925,"[[2120,1621],[3385,356]]",0.49921844470496285,0.49344978165938863,0.05887716555946333,0.10520190853019899,0.47283280911507064,"[[7213,464],[7225,452]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_64\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_64,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,64,cuda:0,same_as_encoder_domain,ok,50.761,7482,15354,0.3696872493985565,0.2334609075997813,0.11414060411654638,0.1533213644524237,0.463909855184118,"[[2339,1402],[3314,427]]",0.4744040640875342,0.4758688444062385,0.5047544613781425,0.48988621997471554,0.477983681338551,"[[3409,4268],[3802,3875]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_67\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_67,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,attn,Qwen2.5-7B,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,28.555,7482,15354,0.5,0.0,0.0,0.0,0.4780646500009539,"[[3741,0],[3741,0]]",0.5060570535365377,0.5052572074618429,0.5821284355868178,0.5409756688052294,0.5054107713427485,"[[3301,4376],[3208,4469]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_67\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_67,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,mlp,Qwen2.5-7B,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,31.904,7482,15354,0.5,0.0,0.0,0.0,0.4622519155123146,"[[3741,0],[3741,0]]",0.4818939689983066,0.4801655251141553,0.43832226129998697,0.45829077289751446,0.4819700511037937,"[[4034,3643],[4312,3365]]"
results\cross_domain_one_for_all\QwenToFalcon_HE__activation__belief_bank_facts\seed_67\results.csv,QwenToFalcon_HE__activation__belief_bank_facts,seed_67,QwenToFalcon_HE,QwenToFalcon_HE,halu_eval,halu_eval,belief_bank_facts,hidden,Qwen2.5-7B,Falcon3-7B-Base,67,cuda:0,same_as_encoder_domain,ok,24.537,7482,15354,0.5,0.0,0.0,0.0,0.4853094097847665,"[[3741,0],[3741,0]]",0.47772567409144195,0.4713375796178344,0.36628891494073207,0.41222604998900536,0.48098405484332085,"[[4523,3154],[4865,2812]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_104\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,80.572,7482,1792,0.7813418871959369,0.7551515151515151,0.8326650628174285,0.7920162725654717,0.8646763816515246,"[[2731,1010],[626,3115]]",0.7047991071428571,0.9530864197530864,0.43080357142857145,0.5933897002305919,0.7339427714445153,"[[877,19],[510,386]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_104\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,58.751,7482,1792,0.8313285217856188,0.7767358785443179,0.929965249933173,0.8464720194647202,0.9472653998930054,"[[2741,1000],[262,3479]]",0.5111607142857143,0.5119047619047619,0.4799107142857143,0.49539170506912444,0.5381862095424107,"[[486,410],[466,430]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_104\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_104,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,104,cuda:0,same_as_encoder_domain,ok,59.615,7482,1792,0.8454958567228014,0.8160919540229885,0.8920074846297781,0.8523627075351213,0.941267220961422,"[[2989,752],[404,3337]]",0.5546875,0.5924528301886792,0.35044642857142855,0.44039270687237025,0.5453204719387754,"[[680,216],[582,314]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_123\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,95.287,7482,1792,0.7898957497995188,0.7575397767751127,0.8527131782945736,0.8023138832997988,0.8739479607156257,"[[2720,1021],[551,3190]]",0.7087053571428571,0.9308755760368663,0.45089285714285715,0.6075187969924812,0.6777580416932398,"[[866,30],[492,404]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_123\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,125.309,7482,1792,0.7661053194333066,0.700342121151137,0.9302325581395349,0.799081515499426,0.9397018495284164,"[[2252,1489],[261,3480]]",0.5736607142857143,0.592436974789916,0.4720982142857143,0.5254658385093167,0.6431592045998087,"[[605,291],[473,423]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_123\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_123,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,123,cuda:0,same_as_encoder_domain,ok,102.851,7482,1792,0.8607324244854317,0.8194082840236686,0.92542101042502,0.8691940748179764,0.9648413253199463,"[[2978,763],[279,3462]]",0.6763392857142857,0.8542600896860987,0.4252232142857143,0.5678092399403875,0.6655348174426021,"[[831,65],[515,381]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_2\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,95.064,7482,1792,0.7996524993317294,0.8291250733998825,0.7548783747661053,0.7902616482440185,0.8539536141305648,"[[3159,582],[917,2824]]",0.7784598214285714,0.9083469721767594,0.6194196428571429,0.7365627073656271,0.7884652273995536,"[[840,56],[341,555]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_2\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,87.292,7482,1792,0.8484362469927826,0.82177240187608,0.8898690189788826,0.8544661190965093,0.9120754285023431,"[[3019,722],[412,3329]]",0.5786830357142857,0.5746031746031746,0.6060267857142857,0.5898967952199892,0.6577285455197704,"[[494,402],[353,543]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_2\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_2,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,2,cuda:0,same_as_encoder_domain,ok,107.711,7482,1792,0.8672814755412991,0.875204806116876,0.8567228013900027,0.8658651897879238,0.9240659628908185,"[[3284,457],[536,3205]]",0.7594866071428571,0.902946273830156,0.5814732142857143,0.7073998642226749,0.7956773407605229,"[[840,56],[375,521]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_24\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,102.597,7482,1792,0.8111467522052928,0.8004646360351059,0.8289227479283614,0.8144451739986868,0.8640768852999137,"[[2968,773],[640,3101]]",0.7020089285714286,0.9525,0.4252232142857143,0.5879629629629629,0.7515022122130103,"[[877,19],[515,381]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_24\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,120.251,7482,1792,0.7984496124031008,0.73892574363364,0.9230152365677626,0.820774898977894,0.9379672043341514,"[[2521,1220],[288,3453]]",0.7014508928571429,0.8064516129032258,0.5301339285714286,0.6397306397306397,0.7239523128587373,"[[782,114],[421,475]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_24\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_24,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,24,cuda:0,same_as_encoder_domain,ok,129.672,7482,1792,0.8126169473402833,0.7601779755283649,0.9133921411387329,0.8297717338513841,0.9417839025011716,"[[2663,1078],[324,3417]]",0.6863839285714286,0.7420289855072464,0.5714285714285714,0.6456494325346784,0.7023558324697066,"[[718,178],[384,512]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_4\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,111.997,7482,1792,0.6765570703020582,0.6857946554149086,0.6516974071103983,0.6683114035087719,0.7148938973629377,"[[2624,1117],[1303,2438]]",0.7042410714285714,0.9692307692307692,0.421875,0.5878693623639192,0.7871529715401786,"[[884,12],[518,378]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_4\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,107.774,7482,1792,0.7527399091152098,0.6933142506644858,0.9064421277733227,0.785681186283596,0.9090403263832486,"[[2241,1500],[350,3391]]",0.66015625,0.6765067650676507,0.6138392857142857,0.6436512580456407,0.7334258410395409,"[[633,263],[346,550]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_4\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_4,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,4,cuda:0,same_as_encoder_domain,ok,110.623,7482,1792,0.7122427158513767,0.6862975129047395,0.7818765036086608,0.7309758840434837,0.830513485416769,"[[2404,1337],[816,2925]]",0.7137276785714286,0.890020366598778,0.4877232142857143,0.6301369863013698,0.7207940549266582,"[[842,54],[459,437]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_42\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,85.442,7482,1792,0.8771718791766907,0.8934746235359732,0.8564554931836408,0.8745734952913881,0.9316194025600852,"[[3359,382],[537,3204]]",0.7321428571428571,0.8432343234323433,0.5703125,0.6804260985352862,0.7199831592793368,"[[801,95],[385,511]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_42\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,128.567,7482,1792,0.8154236835070837,0.7609464838567006,0.9198075380914194,0.832869417886966,0.9386835631748041,"[[2660,1081],[300,3441]]",0.5279017857142857,0.5270562770562771,0.5435267857142857,0.5351648351648352,0.5846152792171556,"[[459,437],[409,487]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_42\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_42,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,42,cuda:0,same_as_encoder_domain,ok,93.841,7482,1792,0.900962309542903,0.8943217665615142,0.909382518043304,0.9017892644135189,0.9477765437727728,"[[3339,402],[339,3402]]",0.6344866071428571,0.642603550295858,0.6060267857142857,0.623779437105112,0.6999187858737245,"[[594,302],[353,543]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_420\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,111.736,7482,1792,0.7788024592354985,0.7319839857651246,0.8797113071371291,0.7990773339808183,0.8850512905212908,"[[2536,1205],[450,3291]]",0.6981026785714286,0.8514851485148515,0.4799107142857143,0.6138472519628837,0.7121880978954082,"[[821,75],[466,430]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_420\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,100.03,7482,1792,0.818096765570703,0.7803958529688972,0.8853247794707297,0.8295554164057608,0.8764297612854116,"[[2809,932],[429,3312]]",0.6356026785714286,0.7341040462427746,0.4252232142857143,0.5385159010600706,0.6303573919802297,"[[758,138],[515,381]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_420\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_420,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,420,cuda:0,same_as_encoder_domain,ok,141.001,7482,1792,0.8376102646351243,0.7959231490159325,0.9080459770114943,0.848295667374204,0.9553273396559834,"[[2870,871],[344,3397]]",0.6043526785714286,0.5995740149094781,0.6283482142857143,0.6136239782016348,0.6950733418367347,"[[520,376],[333,563]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_511\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,122.433,7482,1792,0.8632718524458701,0.852987012987013,0.8778401496925956,0.8652351468844685,0.9196675603378073,"[[3175,566],[457,3284]]",0.6941964285714286,0.9578947368421052,0.40625,0.5705329153605015,0.760955810546875,"[[880,16],[532,364]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_511\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,mlp,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,99.593,7482,1792,0.8540497193263833,0.8645747316267548,0.8396150761828388,0.8519121236777868,0.9291485344029092,"[[3249,492],[600,3141]]",0.6049107142857143,0.6169154228855721,0.5535714285714286,0.5835294117647059,0.6457513303172832,"[[588,308],[400,496]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_511\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_511,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,hidden,Qwen2.5-7B,gemma-2-9b-it,511,cuda:0,same_as_encoder_domain,ok,95.312,7482,1792,0.8797113071371291,0.872150903851192,0.8898690189788826,0.8809208785392961,0.9321668806347029,"[[3253,488],[412,3329]]",0.6875,0.9352331606217616,0.4029017857142857,0.5631825273010921,0.6861559809470663,"[[871,25],[535,361]]"
results\cross_domain_one_for_all\QwenToGemma_BBC__activation__belief_bank_facts\seed_64\results.csv,QwenToGemma_BBC__activation__belief_bank_facts,seed_64,QwenToGemma_BBC,QwenToGemma_BBC,belief_bank_constraints,belief_bank_constraints,belief_bank_facts,attn,Qwen2.5-7B,gemma-2-9b-it,64,cuda:0,same_as_encoder_domain,ok,125.582,7482,1792,0.8303929430633521,0.8244094488188977,0.8396150761828388,0.831942789034565,0.9021097484180334,"[[3072,669],[600,3141]]",0.7064732142857143,0.9262672811059908,0.4486607142857143,0.6045112781954888,0.6803881586814413,"[[864,32],[494,402]]"
